account_id,strategy,instrument,broker_symbol,source,side,signal,weight,target_notional_usd,target_pct_account,estimated_units,estimated_standard_lots,sizing_note,last_price,magic,current_notional_usd,delta_notional_usd,delta_side
A3,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,0.70458,2026052203,0.0,0.0,NONE
A3,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,0.579675,2026052203,0.0,0.0,NONE
A3,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,1.39388,2026052203,0.0,0.0,NONE
A4,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,1.33415,2026052204,0.0,0.0,NONE
A4,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,160.312,2026052204,0.0,0.0,NONE
A4,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,0.70458,2026052204,0.0,0.0,NONE
A4,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,0.579675,2026052204,0.0,0.0,NONE
A4,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,1.39388,2026052204,0.0,0.0,NONE
A5,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,FLAT,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,flat,0.70458,2026052205,0.0,0.0,NONE
A5,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,FLAT,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,flat,0.579675,2026052205,0.0,0.0,NONE
A5,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,FLAT,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,flat,1.39388,2026052205,0.0,0.0,NONE
A6,COMDOLL_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,FLAT,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,flat,0.70458,2026052206,0.0,0.0,NONE
A6,COMDOLL_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,FLAT,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,flat,0.579675,2026052206,0.0,0.0,NONE
A6,COMDOLL_STACK,USDCAD,USDCAD,USDCAD_MR3,FLAT,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,flat,1.39388,2026052206,0.0,0.0,NONE
A7,FX_MR_STACK,EURUSD,EURUSD,EURUSD_MR5,FLAT,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,flat,1.15228,2026052207,0.0,0.0,NONE
A7,FX_MR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,FLAT,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,flat,1.33415,2026052207,0.0,0.0,NONE
A7,FX_MR_STACK,USDJPY,USDJPY,USDJPY_MR10,FLAT,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,flat,160.312,2026052207,0.0,0.0,NONE
A7,FX_MR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,FLAT,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,flat,0.70458,2026052207,0.0,0.0,NONE
A7,FX_MR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,FLAT,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,flat,0.579675,2026052207,0.0,0.0,NONE
A7,FX_MR_STACK,USDCAD,USDCAD,USDCAD_MR3,FLAT,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,flat,1.39388,2026052207,0.0,0.0,NONE
A8,NO_EUR_STACK,GBPUSD,GBPUSD,GBPUSD_MR3,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,1.33415,2026052208,0.0,0.0,NONE
A8,NO_EUR_STACK,USDJPY,USDJPY,USDJPY_MR10,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,160.312,2026052208,0.0,0.0,NONE
A8,NO_EUR_STACK,AUDUSD,AUDUSD,AUDUSD_MR21,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,0.70458,2026052208,0.0,0.0,NONE
A8,NO_EUR_STACK,NZDUSD,NZDUSD,NZDUSD_MR10,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,0.579675,2026052208,0.0,0.0,NONE
A8,NO_EUR_STACK,USDCAD,USDCAD,USDCAD_MR3,FLAT,0.0,0.2,0.0,0.0,0.0,0.0,flat,1.39388,2026052208,0.0,0.0,NONE
